"Tous Les Jours Natural Raffia Placemats, Boho Natural Color Woven Placemats, Table Mats for Dining Table","Handwoven from natural raffia leaves these placemats brings a nature-inspired touch to your dining table decor by using a neutral boho style that is great for indoor or al fresco. Made for easy layering to style with colorful or plain dinnerware. 

•Crafted from Natural Raffia
•Round Placemat: 14"" diameter
•Easy to clean, spot clean only
•Made in Madagascar

You can buy 1, set of 2, set of 4, or a set of 6. Please reach out if you need any help at all!

We're supporting the integrity of artisan-made goods with these natural and sustainable handmade placement that add a beautiful addition to your dining table.",14.3,USD,17,"handmade,raffia,table_mat,bohemian,table_decor,woven_placemat,natural_placemat,vintage_placemat,bamboo_placemat,crochet_placemat,boho_placemat,bohemian_placemat,rattan_placemats",,https://i.etsystatic.com/18869136/r/il/208800/4058703026/il_fullxfull.4058703026_kyfo.jpg,https://i.etsystatic.com/18869136/r/il/23e774/4347517341/il_fullxfull.4347517341_1rfk.jpg,https://i.etsystatic.com/18869136/r/il/4ebcc8/4058702496/il_fullxfull.4058702496_2hl1.jpg,https://i.etsystatic.com/18869136/r/il/5e8bb8/4106346685/il_fullxfull.4106346685_2c4i.jpg,https://i.etsystatic.com/18869136/r/il/879b5c/4106346681/il_fullxfull.4106346681_c12u.jpg,https://i.etsystatic.com/18869136/r/il/d8d67a/4160140489/il_fullxfull.4160140489_q19d.jpg,https://i.etsystatic.com/18869136/r/il/c2b671/4160140503/il_fullxfull.4160140503_neub.jpg,https://i.etsystatic.com/18869136/r/il/71c8f4/4112477762/il_fullxfull.4112477762_kmo9.jpg,https://i.etsystatic.com/18869136/r/il/678bad/4112477690/il_fullxfull.4112477690_r9x8.jpg,https://i.etsystatic.com/18869136/r/il/aaeab4/4112477922/il_fullxfull.4112477922_2yl3.jpg,"Custom Property","Set of","Single Placemat,Set of 2,Set of 4,Set of 6",,,,
"Raffia Rectangle Placemats, Natural Rectangle Woven Placemats, Handmade placemat, Multicolor placemat, Handmade in Madagascar","Payton James founded her brand by working with artisans all around the world. She designs everything in Nashville, TN and works one on one with artisans on her designs. During the global pandemic of Covid-19, she started a home goods line with her vendors in Madagascar. She wanted to create beautiful, handwoven designs inspired by bold colors and nature. Raffia is a natural fiber in Madagascar. The fibers are dyed by hand and then woven into their unique designs by women artisans. 

Dimensions: 17.25""L, 13.5""W
Material: Raffia(natural straw like material)
You can buy 1, set of 2, set of 4, or a set of 6. Please reach out if you need any help at all!

Feel free to send a message if you would like to customize your order or inquire about a wholesale order.",16.5,USD,17,"raffia_placemat,table_placemat,table_mats,woven_placemats,christmas_placemat,rattan_placemats,tea_table_mats,handmade_placemats,crochet_placemat,table_decor,straw_placemat,table_setting,housewarming_gift",raffia,https://i.etsystatic.com/18869136/r/il/e642c9/4564497861/il_fullxfull.4564497861_a0qj.jpg,https://i.etsystatic.com/18869136/r/il/422102/3517798917/il_fullxfull.3517798917_mkkq.jpg,,,,,,,,,"Custom Property","Set of","Single,Set of 2,Set of 4,Set of 6",,,,
"Daisy Raffia Placemats, Boho Multicolor Natural Woven Placemats, Table Mats for Dining Table","Handwoven from natural raffia leaves these placemats brings a nature-inspired touch to your dining table decor by using a neutral boho style that is great for indoor or al fresco. Made for easy layering to style with colorful or plain dinnerware. 

•Crafted from Natural Raffia
•Round Placemat: 14"" diameter
•Easy to clean, spot clean only
•Made in Madagascar

We're supporting the integrity of artisan-made goods with these natural and sustainable handmade placement that add a beautiful addition to your dining table.",16.5,USD,20,"handmade,raffia,table_mat,table_decor,table_chargers,boho_placemat,dining_table,rattan_placemats,woven_placemats,vintage_placemat,bamboo_placemat,vintage_placemats,crochet_place_mat","raffia,straw",https://i.etsystatic.com/18869136/r/il/327c46/4106352747/il_fullxfull.4106352747_cd2l.jpg,https://i.etsystatic.com/18869136/r/il/444de1/4106353011/il_fullxfull.4106353011_7xa4.jpg,https://i.etsystatic.com/18869136/r/il/580f6b/4058708804/il_fullxfull.4058708804_m49x.jpg,https://i.etsystatic.com/18869136/r/il/fbd4ee/4106352745/il_fullxfull.4106352745_jrbc.jpg,https://i.etsystatic.com/18869136/r/il/cdbb66/4160138283/il_fullxfull.4160138283_f2bn.jpg,https://i.etsystatic.com/18869136/r/il/5766d4/4112475154/il_fullxfull.4112475154_6d46.jpg,https://i.etsystatic.com/18869136/r/il/17ca17/4160138321/il_fullxfull.4160138321_jt4c.jpg,https://i.etsystatic.com/18869136/r/il/0a5d51/4160138541/il_fullxfull.4160138541_56ew.jpg,,,"Custom Property","Set of","Single Placemat,Set of 2,Set of 4,Set of 6",,,,
"Mini Raffia tote, hobo tote, handmade, handwoven bag, artisan made, teal, handmade, basket bag","Get festival ready with our adorable boho-chic raffia bag. 

Product Details:
This bag is made of Raffia material and handwoven by women artisans in Madagascar.

With two handles, it can be worn on the shoulder or carried in the hand

Dimensions:  10""W 11.5""H, Depth: 4.5""
Handle drop: 10.5""
Natural color with teal, lemon, avocado woven pattern 
Unlined 
Why Raffia?
Raffia material is extremely durable, lightweight and 100% all natural and eco-friendly. Because its lightweight it makes a perfect bag for the beach or for an everyday summer bag.


About Payton James:
Payton James is a Nashville based handbag designer who loves to create gorgeous + timeless bags for women. Click here to learn more!",93.5,USD,1,"raffia_shoulder_bag,summer_hobo_bag,hobo_bag_purse,raffia_beach_tote,tote_straw_bag,boho_summer_bag,summer_bag_raffia,straw_bag_raffia,straw_hobo_bag,hobo_bag_multicolor,summer_purses,summer_bags,cute_summer_bags",raffia,https://i.etsystatic.com/18869136/r/il/7970ad/2339349417/il_fullxfull.2339349417_68f8.jpg,https://i.etsystatic.com/18869136/r/il/2ec9b9/2291739954/il_fullxfull.2291739954_gicq.jpg,https://i.etsystatic.com/18869136/r/il/842451/2291739850/il_fullxfull.2291739850_t8oz.jpg,https://i.etsystatic.com/18869136/r/il/179729/2291739950/il_fullxfull.2291739950_kxuf.jpg,,,,,,,,,,,,,
"Raffia Circle Tote, Raffia shoulder tote, Teal Raffia bag, Beach bag, straw handbag, handmade","Raffia Round Bag
Our Raffia Round Crossbody is mixed with lemon, teal, avocado colors and natural raffia. This cute accessory is perfect for your next beach day or that trip to Charleston you've been planning all summer.

Inspired by vintage silhouettes and of course, Jane Birkin. 

Product Details:
This bag is made of Raffia material and handwoven by women artisans in Madagascar.

With two handles and a shoulder strap, it can be worn on the shoulder or carried in the hand

Diameter: 12.5"" 
Depth: 4""
Handle Drop: 7""
Unlined
Colors: Lemon, avocado and teal
Why Raffia?
Raffia material is extremely durable, lightweight and 100% all natural and eco-friendly. Because its lightweight it makes a perfect bag for the beach or for an everyday summer bag.


About Payton James:
Payton James is a Nashville based handbag designer who loves to create gorgeous + timeless bags for women.",93.5,USD,1,"basket,bag,woven,raffia,beach",raffia,https://i.etsystatic.com/18869136/r/il/8ba596/2319022696/il_fullxfull.2319022696_43cz.jpg,https://i.etsystatic.com/18869136/r/il/05a2e7/2339346051/il_fullxfull.2339346051_p5nb.jpg,https://i.etsystatic.com/18869136/r/il/4e952e/2291736630/il_fullxfull.2291736630_f1zu.jpg,https://i.etsystatic.com/18869136/r/il/e08f40/2339346289/il_fullxfull.2339346289_mmj6.jpg,,,,,,,,,,,,,
"Raffia Shoulder Bag, Summer Hobo Bag Purse, Raffia Beach Tote Straw Bag, Boho Summer Bag Raffia, Straw Bag Raffia, Straw Hobo Bag Multicolor","Get festival ready with our adorable boho-chic raffia bag. 

Product Details:
This bag is made of Raffia material and handwoven by women artisans in Madagascar.

With two handles, it can be worn on the shoulder or carried in the hand

Dimensions:  10""W 11.5""H, Depth: 4.5""
Handle drop: 10.5""
Natural color with pink, lemon and lavender woven pattern 
Unlined 
Why Raffia?
Raffia material is extremely durable, lightweight and 100% all natural and eco-friendly. Because its lightweight it makes a perfect bag for the beach or for an everyday summer bag.",88,USD,1,"raffia_shoulder_bag,summer_hobo_bag,hobo_bag_purse,raffia_beach_tote,tote_straw_bag,boho_summer_bag,summer_bag_raffia,straw_bag_raffia,straw_hobo_bag,hobo_bag_multicolor,summer_purses,summer_bags,cute_summer_bags",raffia,https://i.etsystatic.com/18869136/r/il/4a5dd1/2319019746/il_fullxfull.2319019746_eb47.jpg,https://i.etsystatic.com/18869136/r/il/71589f/2291729074/il_fullxfull.2291729074_3taa.jpg,https://i.etsystatic.com/18869136/r/il/1db71c/2339338725/il_fullxfull.2339338725_7cv9.jpg,https://i.etsystatic.com/18869136/r/il/e13024/2339338805/il_fullxfull.2339338805_r3mo.jpg,,,,,,,,,,,,,
"Circle Raffia Bag, Straw Bag Tote Round, Circle Bag Straw, Woven Circle Bag Tote, Raffia Tote Round, Woven Circle Tote Bag, Cute Beach Bag","Raffia Round Bag
Our Raffia Round Crossbody is mixed with lemon, teal, avocado colors and natural raffia. This cute accessory is perfect for your next beach day or that trip to Charleston you've been planning all summer.

Inspired by vintage silhouettes and of course, Jane Birkin. 

Product Details:
This bag is made of Raffia material and handwoven by women artisans in Madagascar.

With two handles and a shoulder strap, it can be worn on the shoulder or carried in the hand

Diameter: 12.5"" 
Depth: 4""
Handle Drop: 7""
Unlined
Colors: pink, lemon, lavender
Why Raffia?
Raffia material is extremely durable, lightweight and 100% all natural and eco-friendly. Because its lightweight it makes a perfect bag for the beach or for an everyday summer bag.

About Payton James:
Payton James is a Nashville based handbag designer who loves to create gorgeous + timeless bags for women.",93.5,USD,1,,raffia,https://i.etsystatic.com/18869136/r/il/862138/2366610261/il_fullxfull.2366610261_fnl4.jpg,https://i.etsystatic.com/18869136/r/il/f4bddc/2339354677/il_fullxfull.2339354677_id9l.jpg,https://i.etsystatic.com/18869136/r/il/484a96/2291745174/il_fullxfull.2291745174_h3gm.jpg,https://i.etsystatic.com/18869136/r/il/4926aa/2291745090/il_fullxfull.2291745090_4jq4.jpg,,,,,,,,,,,,,
"Christmas Placemat, Snowman Holiday Placemat, 14 Inch, Christmas dining, Handmade beaded placemat","Hand Beaded Frosty placemats made by artisans in India. These placemats are perfect for all your holiday parties! Made for easy layering to style with colorful or plain dinnerware.

•Hand beaded
•Round Placemat: 14"" diameter
•Easy to clean, spot clean only
•Handmade in india
•Sold Individually

We're supporting the integrity of artisan-made goods that add a beautiful addition to your dining table. These will ship November 30th! If you would like more than one simply add the amount you want to order to your cart. Please message us with any questions!",36.3,USD,28,"beaded_placemat,christmas_placemat,holiday_placemat,holiday_dining,handmade_placemat,peppermint_placemat,christmas_decorating,christmas_decor",beaded,https://i.etsystatic.com/18869136/r/il/2a467a/4369346482/il_fullxfull.4369346482_6uiw.jpg,https://i.etsystatic.com/18869136/r/il/ad18d8/4369342252/il_fullxfull.4369342252_7gt9.jpg,,,,,,,,,,,,,,,
"Aura Raffia Runner, Boho Multicolor Natural Woven Dining Table Runner","Rich in design, handwoven with raffia leaves by women artisans in Madagascar. This runner was designed with beautiful bold colors and set a foundation for a nature-inspired table - indoors or al fresco.

Crafted from Natural Raffia
13"" x 47""
Easy to clean, spot clean only
Made in Madagascar
We're supporting the integrity of artisan-made goods with these natural and sustainable handmade placement that add a beautiful addition to your dining table.",74.8,USD,1,"raffia_table_runner,handmade_tablerunner,boho_table_runner,bohemian,seagrass_runner,natural_table_runner",,https://i.etsystatic.com/18869136/r/il/30f311/4119620628/il_fullxfull.4119620628_ijeq.jpg,https://i.etsystatic.com/18869136/r/il/1a7ea3/4167275051/il_fullxfull.4167275051_g5id.jpg,https://i.etsystatic.com/18869136/r/il/488ca4/4167275071/il_fullxfull.4167275071_4yr2.jpg,https://i.etsystatic.com/18869136/r/il/169821/4167282199/il_fullxfull.4167282199_tcli.jpg,,,,,,,,,,,,,
"Marigold Raffia Placemats, Boho Round Natural Woven Placemats, Fall Placemats, Table Mats for Dining Table","Handwoven from natural raffia leaves, these placemats set a foundation for a nature-inspired table - indoors or al fresco. Made for easy layering to style with colorful or plain dinner wear. Our new Marigold style is perfect for fall!

Crafted from Natural Raffia
Round Placemat: 15"" diameter
Easy to clean, spot clean only
Made in Madagascar
We're supporting the integrity of artisan-made goods with these natural and sustainable handmade placement that add a beautiful addition to your dining table.

You can buy 1, set of 2, set of 4, or a set of 6. Please reach out if you need any help at all!",16.5,USD,19,"handmade,raffia,table_mat,tablescape,round_placemat,fall_placemat,raffia_placemat,crochet_placemat,handwoven_placemat,natural_placemat,boho_placemat,table_decor",raffia,https://i.etsystatic.com/18869136/r/il/6b77c0/4280752301/il_fullxfull.4280752301_pnp7.jpg,https://i.etsystatic.com/18869136/r/il/4986e0/4289449828/il_fullxfull.4289449828_9o6z.jpg,https://i.etsystatic.com/18869136/r/il/287924/4280755661/il_fullxfull.4280755661_bkc1.jpg,https://i.etsystatic.com/18869136/r/il/436e66/4280751797/il_fullxfull.4280751797_j9yr.jpg,https://i.etsystatic.com/18869136/r/il/ece7cb/4315912763/il_fullxfull.4315912763_khax.jpg,,,,,,"Custom Property","set of","single placemat,set of 2,set of 4,set of 6",,,,
"Raffia Crochet Handwoven Natural Table Runner, Table Runner, Flower Runner, Tableware, Handmade in Madagascar","Handwoven from natural raffia leaves this table runner brings a nature-inspired touch to your dining table decor by using a neutral boho style that is great for indoor or al fresco.

Crafted from Natural Raffia
56""L by 16""W
Easy to clean, spot clean only
Made in Madagascar
We're supporting the integrity of artisan-made goods with this natural and sustainable handmade table runner that adds a beautiful addition to your dining table.


Feel free to send a message if you would like to customize your order or inquire about a wholesale order.",85.8,USD,1,"tableware,table_setting,natural,handmade,handwoven,table_runner,burlap_table_runner,table_runners_straw,tablescape,runner_handmade,boho_table_runner,natural_crochet,natural_table_runner",raffia,https://i.etsystatic.com/18869136/r/il/967ea1/4300785660/il_fullxfull.4300785660_rxvz.jpg,https://i.etsystatic.com/18869136/r/il/b9a03e/4348176619/il_fullxfull.4348176619_44v8.jpg,https://i.etsystatic.com/18869136/r/il/d5fb4b/4348171955/il_fullxfull.4348171955_qp55.jpg,https://i.etsystatic.com/18869136/r/il/d34701/4300782358/il_fullxfull.4300782358_sn07.jpg,https://i.etsystatic.com/18869136/r/il/27b579/4348172003/il_fullxfull.4348172003_aoqq.jpg,,,,,,,,,,,,
